Target,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB],CcdRow[1-7],Fov[FovP=preceding/FovF=following],scanAngle[rad],parallaxFactorAlongScan,CcdStrip[1-11],transitid,mjd,psi_deg,spsi_obs,cpsi_obs,ppfact_obs,theta,ref_epoch,centroidPosAl_mas,centroidPosAlError_mas,relative_time_year,source_id,sigma_da_mas,da_mas,strip
HD40503,2456961.259707199,3,FoVP,-1.8117997822804208,-0.6447352556081137,10,3,56960.759707198944,-103.80848084738955,-0.9710989618564573,-0.23867720100862386,-0.6447352556081137,-103.80848084738955,2016.0,-122.16524067679596,0.12087059020993075,-1.1710890973334869,2884087104955208064,0.12087059020993075,-122.16524067679596,10
HD40503,2456961.259759282,3,FoVP,-1.8117997822804208,-0.6447352556081137,11,3,56960.75975928223,-103.80848084738955,-0.9710989618564573,-0.23867720100862386,-0.6447352556081137,-103.80848084738955,2016.0,-122.33533593333651,0.13407933517299547,-1.1710889547372276,2884087104955208064,0.13407933517299547,-122.33533593333651,11
HD40503,2456961.3333540163,7,FoVF,-1.8086770341028025,-0.6459570255679398,2,4,56960.8333540163,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-123.85623855896938,0.5937347797054654,-1.170887463336618,2884087104955208064,0.5937347797054654,-123.85623855896938,2
HD40503,2456961.3334061,7,FoVF,-1.8086770341028025,-0.6459570255679398,3,4,56960.83340610005,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.70250268720334,0.1418943959731658,-1.1708873207390837,2884087104955208064,0.1418943959731658,-122.70250268720334,3
HD40503,2456961.333458183,7,FoVF,-1.8086770341028025,-0.6459570255679398,4,4,56960.83345818287,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.633384551649,0.16560979673965004,-1.1708871781440997,2884087104955208064,0.16560979673965004,-122.633384551649,4
HD40503,2456961.333510266,7,FoVF,-1.8086770341028025,-0.6459570255679398,5,4,56960.83351026615,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.33723686565956,0.14416997547747148,-1.1708870355478405,2884087104955208064,0.14416997547747148,-122.33723686565956,5
HD40503,2456961.333562349,7,FoVF,-1.8086770341028025,-0.6459570255679398,6,4,56960.83356234897,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.6383216040326,0.11918712022758544,-1.1708868929528562,2884087104955208064,0.11918712022758544,-122.6383216040326,6
HD40503,2456961.333614433,7,FoVF,-1.8086770341028025,-0.6459570255679398,7,4,56960.833614433184,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.79173323150361,0.16063307224877524,-1.1708867503540472,2884087104955208064,0.16063307224877524,-122.79173323150361,7
HD40503,2456961.3336665165,7,FoVF,-1.8086770341028025,-0.6459570255679398,8,4,56960.83366651647,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.65630430064823,0.1571330516697676,-1.170886607757788,2884087104955208064,0.1571330516697676,-122.65630430064823,8
HD40503,2456961.3337186,7,FoVF,-1.8086770341028025,-0.6459570255679398,9,4,56960.83371860022,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.38302207218912,0.14749234693385643,-1.170886465160254,2884087104955208064,0.14749234693385643,-122.38302207218912,9
HD40503,2456961.333770683,7,FoVF,-1.8086770341028025,-0.6459570255679398,10,4,56960.833770683035,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.35889633494433,0.12796829014856656,-1.1708863225652697,2884087104955208064,0.12796829014856656,-122.35889633494433,10
HD40503,2456961.3338227663,7,FoVF,-1.8086770341028025,-0.6459570255679398,11,4,56960.83382276632,-103.62956055632985,-0.9718395545803998,-0.23564354468767043,-0.6459570255679398,-103.62956055632985,2016.0,-122.25506621860428,0.1438683993930971,-1.1708861799690105,2884087104955208064,0.1438683993930971,-122.25506621860428,11
HD40503,2457000.7420684607,4,FoVP,-2.462665682607725,0.5250278956140727,1,5,57000.24206846068,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.3184464357480197,0.6180749001240583,-1.0629922834752175,2884087104955208064,0.6180749001240583,2.3184464357480197,1
HD40503,2457000.742120544,4,FoVP,-2.462665682607725,0.5250278956140727,3,5,57000.24212054396,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.7563705962471077,0.13286507071098855,-1.0629921408789582,2884087104955208064,0.13286507071098855,2.7563705962471077,3
HD40503,2457000.7421726272,4,FoVP,-2.462665682607725,0.5250278956140727,4,5,57000.242172627244,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.5810409913331336,0.14250539616760322,-1.0629919982826992,2884087104955208064,0.14250539616760322,2.5810409913331336,4
HD40503,2457000.7422247105,4,FoVP,-2.462665682607725,0.5250278956140727,5,5,57000.24222471053,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.7824071218228466,0.15966140476473462,-1.06299185568644,2884087104955208064,0.15966140476473462,2.7824071218228466,5
HD40503,2457000.742276794,4,FoVP,-2.462665682607725,0.5250278956140727,6,5,57000.24227679381,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.8728783434781344,0.11454857528456078,-1.0629917130901807,2884087104955208064,0.11454857528456078,2.8728783434781344,6
HD40503,2457000.7423288776,4,FoVP,-2.462665682607725,0.5250278956140727,7,5,57000.24232887756,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.743085087982615,0.16242426106840138,-1.0629915704926467,2884087104955208064,0.16242426106840138,2.743085087982615,7
HD40503,2457000.742380961,4,FoVP,-2.462665682607725,0.5250278956140727,8,5,57000.242380960844,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.6861431692530546,0.1613383040648368,-1.0629914278963875,2884087104955208064,0.1613383040648368,2.6861431692530546,8
HD40503,2457000.742433044,4,FoVP,-2.462665682607725,0.5250278956140727,9,5,57000.24243304413,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.8313017767705455,0.12410200294972835,-1.0629912853001284,2884087104955208064,0.12410200294972835,2.8313017767705455,9
HD40503,2457000.7424851274,4,FoVP,-2.462665682607725,0.5250278956140727,10,5,57000.24248512741,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.7113680791761428,0.15367026312530124,-1.0629911427038692,2884087104955208064,0.15367026312530124,2.7113680791761428,10
HD40503,2457000.7425372107,4,FoVP,-2.462665682607725,0.5250278956140727,11,5,57000.242537210695,-141.10034996512658,-0.6279583040944433,-0.7782469841373179,0.5250278956140727,-141.10034996512658,2016.0,2.7209133817677795,0.1430742849373515,-1.06299100010761,2884087104955208064,0.1430742849373515,2.7209133817677795,11
HD40503,2457000.8161315974,3,FoVF,-2.4581809251951072,0.5228604589287411,2,6,57000.316131597385,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,1.144522874663552,0.6462626662196467,-1.062789509658084,2884087104955208064,0.6462626662196467,1.144522874663552,2
HD40503,2457000.8161836807,3,FoVF,-2.4581809251951072,0.5228604589287411,3,6,57000.31618368067,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,2.0570929005243275,0.16486275504402792,-1.062789367061825,2884087104955208064,0.16486275504402792,2.0570929005243275,3
HD40503,2457000.816235764,3,FoVF,-2.4581809251951072,0.5228604589287411,4,6,57000.31623576395,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,2.0020044625497166,0.13553209423832752,-1.0627892244655657,2884087104955208064,0.13553209423832752,2.0020044625497166,4
HD40503,2457000.8162878472,3,FoVF,-2.4581809251951072,0.5228604589287411,5,6,57000.316287847236,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,1.936255067896075,0.18615983386565654,-1.0627890818693064,2884087104955208064,0.18615983386565654,1.936255067896075,5
HD40503,2457000.8163399305,3,FoVF,-2.4581809251951072,0.5228604589287411,6,6,57000.31633993052,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,1.8900508182928641,0.13831024625093347,-1.0627889392730474,2884087104955208064,0.13831024625093347,1.8900508182928641,6
HD40503,2457000.8163920143,3,FoVF,-2.4581809251951072,0.5228604589287411,7,6,57000.31639201427,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,2.05131964091798,0.1273031318990102,-1.0627887966755132,2884087104955208064,0.1273031318990102,2.05131964091798,7
HD40503,2457000.8164440976,3,FoVF,-2.4581809251951072,0.5228604589287411,8,6,57000.31644409755,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,1.94443681351171,0.13064851078142803,-1.0627886540792542,2884087104955208064,0.13064851078142803,1.94443681351171,8
HD40503,2457000.816496181,3,FoVF,-2.4581809251951072,0.5228604589287411,9,6,57000.316496180836,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,2.0259368483429765,0.15888792245173317,-1.062788511482995,2884087104955208064,0.15888792245173317,2.0259368483429765,9
HD40503,2457000.816548264,3,FoVF,-2.4581809251951072,0.5228604589287411,10,6,57000.31654826412,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,1.9948219972334502,0.11243374872886491,-1.0627883688867357,2884087104955208064,0.11243374872886491,1.9948219972334502,10
HD40503,2457000.8166003474,3,FoVF,-2.4581809251951072,0.5228604589287411,11,6,57000.3166003474,-140.84339229324357,-0.6314422262579864,-0.7754229264719724,0.5228604589287411,-140.84339229324357,2016.0,2.0189860494052607,0.13350249977708542,-1.0627882262904766,2884087104955208064,0.13350249977708542,2.0189860494052607,11
HD40503,2457025.5687244213,2,FoVF,-0.6803394695110029,-0.524754500094318,2,7,57025.06872442132,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.09477332439528,0.6098639082354136,-0.9950206039115165,2884087104955208064,0.6098639082354136,-143.09477332439528,2
HD40503,2457025.5687765046,2,FoVF,-0.6803394695110029,-0.524754500094318,3,7,57025.0687765046,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.44948974248086,0.1468137270068874,-0.9950204613152572,2884087104955208064,0.1468137270068874,-143.44948974248086,3
HD40503,2457025.568828588,2,FoVF,-0.6803394695110029,-0.524754500094318,4,7,57025.068828587886,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.38034019136313,0.16533834403997152,-0.9950203187189981,2884087104955208064,0.16533834403997152,-143.38034019136313,4
HD40503,2457025.568880671,2,FoVF,-0.6803394695110029,-0.524754500094318,5,7,57025.06888067117,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.88941462909713,0.1829680899313712,-0.9950201761227389,2884087104955208064,0.1829680899313712,-143.88941462909713,5
HD40503,2457025.5689327545,2,FoVF,-0.6803394695110029,-0.524754500094318,6,7,57025.06893275445,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.40016551211124,0.17965577071018937,-0.9950200335264797,2884087104955208064,0.17965577071018937,-143.40016551211124,6
HD40503,2457025.568984838,2,FoVF,-0.6803394695110029,-0.524754500094318,7,7,57025.0689848382,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.4746927089411,0.09039016343973803,-0.9950198909289456,2884087104955208064,0.09039016343973803,-143.4746927089411,7
HD40503,2457025.569036921,2,FoVF,-0.6803394695110029,-0.524754500094318,8,7,57025.06903692102,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.69513583180407,0.14430487404523276,-0.9950197483339613,2884087104955208064,0.14430487404523276,-143.69513583180407,8
HD40503,2457025.569089005,2,FoVF,-0.6803394695110029,-0.524754500094318,9,7,57025.06908900477,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.3981987424378,0.14162926717531904,-0.9950196057364273,2884087104955208064,0.14162926717531904,-143.3981987424378,9
HD40503,2457025.569141088,2,FoVF,-0.6803394695110029,-0.524754500094318,10,7,57025.06914108805,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.43448108150096,0.16618673571081477,-0.9950194631401681,2884087104955208064,0.16618673571081477,-143.43448108150096,10
HD40503,2457025.569193172,2,FoVF,-0.6803394695110029,-0.524754500094318,11,7,57025.0691931718,-38.980580239149816,-0.6290569500130904,0.7773592178910779,-0.524754500094318,-38.980580239149816,2016.0,-143.33784621272466,0.16780910750073483,-0.9950193205426341,2884087104955208064,0.16780910750073483,-143.33784621272466,11
HD40503,2457025.7448254167,5,FoVP,-0.6696569515168759,-0.5298770326035399,1,8,57025.24482541671,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.03775904877995,0.5842318364056104,-0.9945384656626688,2884087104955208064,0.5842318364056104,-143.03775904877995,1
HD40503,2457025.7448775,5,FoVP,-0.6696569515168759,-0.5298770326035399,3,8,57025.244877499994,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-142.91890362029187,0.13628972296763225,-0.9945383230664095,2884087104955208064,0.13628972296763225,-142.91890362029187,3
HD40503,2457025.7449295837,5,FoVP,-0.6696569515168759,-0.5298770326035399,4,8,57025.24492958374,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.13411902361386,0.17351563237669815,-0.9945381804688755,2884087104955208064,0.17351563237669815,-143.13411902361386,4
HD40503,2457025.7449816666,5,FoVP,-0.6696569515168759,-0.5298770326035399,5,8,57025.24498166656,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.11635429327748,0.13551730467668566,-0.9945380378738913,2884087104955208064,0.13551730467668566,-143.11635429327748,5
HD40503,2457025.74503375,5,FoVP,-0.6696569515168759,-0.5298770326035399,6,8,57025.245033749845,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.27131617262924,0.14644174256707362,-0.994537895277632,2884087104955208064,0.14644174256707362,-143.27131617262924,6
HD40503,2457025.7450858336,5,FoVP,-0.6696569515168759,-0.5298770326035399,7,8,57025.245085833594,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.09198261208255,0.18578339359850668,-0.994537752680098,2884087104955208064,0.18578339359850668,-143.09198261208255,7
HD40503,2457025.745137917,5,FoVP,-0.6696569515168759,-0.5298770326035399,8,8,57025.24513791688,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.0385254881337,0.1278095923529182,-0.9945376100838388,2884087104955208064,0.1278095923529182,-143.0385254881337,8
HD40503,2457025.74519,5,FoVP,-0.6696569515168759,-0.5298770326035399,9,8,57025.24519000016,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.21072556230436,0.19279031934506763,-0.9945374674875797,2884087104955208064,0.19279031934506763,-143.21072556230436,9
HD40503,2457025.7452420834,5,FoVP,-0.6696569515168759,-0.5298770326035399,10,8,57025.245242083445,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.04909325560516,0.12954735172381862,-0.9945373248913205,2884087104955208064,0.12954735172381862,-143.04909325560516,10
HD40503,2457025.7452941667,5,FoVP,-0.6696569515168759,-0.5298770326035399,11,8,57025.24529416673,-38.368517043513776,-0.6207170616687959,0.7840346480566125,-0.5298770326035399,-38.368517043513776,2016.0,-143.04102631490923,0.13136197617128662,-0.9945371822950613,2884087104955208064,0.13136197617128662,-143.04102631490923,11
HD40503,2457095.5378335183,1,FoVF,0.6817605125150343,-0.7060590620533991,2,9,57095.03783351835,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.039187155445058,0.6025867979175072,-0.8034556234952809,2884087104955208064,0.6025867979175072,-9.039187155445058,2
HD40503,2457095.5378856016,1,FoVF,0.6817605125150343,-0.7060590620533991,3,9,57095.03788560163,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.333391085940944,0.15752155190436107,-0.8034554808990217,2884087104955208064,0.15752155190436107,-9.333391085940944,3
HD40503,2457095.537937685,1,FoVF,0.6817605125150343,-0.7060590620533991,4,9,57095.037937684916,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.539565951382212,0.12041728417012854,-0.8034553383027626,2884087104955208064,0.12041728417012854,-9.539565951382212,4
HD40503,2457095.537989768,1,FoVF,0.6817605125150343,-0.7060590620533991,5,9,57095.0379897682,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.654854055681081,0.17426072249536267,-0.8034551957065034,2884087104955208064,0.17426072249536267,-9.654854055681081,5
HD40503,2457095.5380418515,1,FoVF,0.6817605125150343,-0.7060590620533991,6,9,57095.03804185148,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.632268067573838,0.12147975210839704,-0.8034550531102442,2884087104955208064,0.12147975210839704,-9.632268067573838,6
HD40503,2457095.538093935,1,FoVF,0.6817605125150343,-0.7060590620533991,7,9,57095.03809393523,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.753572998469172,0.13733388063298116,-0.8034549105127101,2884087104955208064,0.13733388063298116,-9.753572998469172,7
HD40503,2457095.5381460185,1,FoVF,0.6817605125150343,-0.7060590620533991,8,9,57095.038146018516,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.69781429488556,0.12967859685678393,-0.803454767916451,2884087104955208064,0.12967859685678393,-9.69781429488556,8
HD40503,2457095.538198102,1,FoVF,0.6817605125150343,-0.7060590620533991,9,9,57095.0381981018,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.65670220918335,0.1700594480709255,-0.8034546253201919,2884087104955208064,0.1700594480709255,-9.65670220918335,9
HD40503,2457095.538250185,1,FoVF,0.6817605125150343,-0.7060590620533991,10,9,57095.03825018508,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.678469441238192,0.14637920350821826,-0.8034544827239326,2884087104955208064,0.14637920350821826,-9.678469441238192,10
HD40503,2457095.5383022684,1,FoVF,0.6817605125150343,-0.7060590620533991,11,9,57095.03830226837,39.06200000578741,0.6301609753723817,0.7764645163288072,-0.7060590620533991,39.06200000578741,2016.0,-9.62992282516306,0.17254414879485122,-0.8034543401276735,2884087104955208064,0.17254414879485122,-9.62992282516306,11
HD40503,2457095.713934861,7,FoVP,0.6854165913345763,-0.706804416209664,1,10,57095.21393486112,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.103677842429677,0.5656635168785087,-0.8029734842953495,2884087104955208064,0.5656635168785087,-9.103677842429677,1
HD40503,2457095.7139869444,7,FoVP,0.6854165913345763,-0.706804416209664,3,10,57095.21398694441,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.039577834973908,0.17052976181776253,-0.8029733416990904,2884087104955208064,0.17052976181776253,-9.039577834973908,3
HD40503,2457095.714039028,7,FoVP,0.6854165913345763,-0.706804416209664,4,10,57095.21403902816,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.361320974618524,0.15694174046127946,-0.8029731991015563,2884087104955208064,0.15694174046127946,-9.361320974618524,4
HD40503,2457095.714091111,7,FoVP,0.6854165913345763,-0.706804416209664,5,10,57095.214091110975,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.120764004093923,0.14143846259927043,-0.802973056506572,2884087104955208064,0.14143846259927043,-9.120764004093923,5
HD40503,2457095.7141431943,7,FoVP,0.6854165913345763,-0.706804416209664,6,10,57095.21414319426,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.301100074731993,0.13876206491188717,-0.8029729139103129,2884087104955208064,0.13876206491188717,-9.301100074731993,6
HD40503,2457095.714195278,7,FoVP,0.6854165913345763,-0.706804416209664,7,10,57095.21419527801,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.10588667078768,0.16661119676021613,-0.8029727713127788,2884087104955208064,0.16661119676021613,-9.10588667078768,7
HD40503,2457095.7142473613,7,FoVP,0.6854165913345763,-0.706804416209664,8,10,57095.21424736129,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.19958280990306,0.14926694955050987,-0.8029726287165196,2884087104955208064,0.14926694955050987,-9.19958280990306,8
HD40503,2457095.7142994446,7,FoVP,0.6854165913345763,-0.706804416209664,9,10,57095.214299444575,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.267466970837928,0.13671457380731578,-0.8029724861202605,2884087104955208064,0.13671457380731578,-9.267466970837928,9
HD40503,2457095.714351528,7,FoVP,0.6854165913345763,-0.706804416209664,10,10,57095.21435152786,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.21469776247469,0.1806051880518384,-0.8029723435240013,2884087104955208064,0.1806051880518384,-9.21469776247469,10
HD40503,2457095.714403611,7,FoVP,0.6854165913345763,-0.706804416209664,11,10,57095.21440361114,39.27147789171434,0.6329955728717295,0.7741554138057752,-0.706804416209664,39.27147789171434,2016.0,-9.289493506614221,0.17508309262590532,-0.8029722009277421,2884087104955208064,0.17508309262590532,-9.289493506614221,11
HD40503,2457122.455298067,1,FoVP,-0.4625235701522552,0.6939956665740836,1,11,57121.95529806707,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.2776724209659,0.6000960682593259,-0.7297596219929622,2884087104955208064,0.6000960682593259,-69.2776724209659,1
HD40503,2457122.4553501504,1,FoVP,-0.4625235701522552,0.6939956665740836,3,11,57121.955350150354,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.52463497319064,0.11233118681699147,-0.729759479396703,2884087104955208064,0.11233118681699147,-69.52463497319064,3
HD40503,2457122.4554022336,1,FoVP,-0.4625235701522552,0.6939956665740836,4,11,57121.95540223364,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.55569729594319,0.15537042753930497,-0.7297593368004439,2884087104955208064,0.15537042753930497,-69.55569729594319,4
HD40503,2457122.455454317,1,FoVP,-0.4625235701522552,0.6939956665740836,5,11,57121.95545431692,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.7161350925355,0.1332681434811471,-0.7297591942041847,2884087104955208064,0.1332681434811471,-69.7161350925355,5
HD40503,2457122.4555064,1,FoVP,-0.4625235701522552,0.6939956665740836,6,11,57121.955506400205,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.53742068892144,0.15191548024096554,-0.7297590516079255,2884087104955208064,0.15191548024096554,-69.53742068892144,6
HD40503,2457122.455558484,1,FoVP,-0.4625235701522552,0.6939956665740836,7,11,57121.955558483955,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.12500419864062,0.1691486441726568,-0.7297589090103914,2884087104955208064,0.1691486441726568,-69.12500419864062,7
HD40503,2457122.4556105672,1,FoVP,-0.4625235701522552,0.6939956665740836,8,11,57121.95561056724,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.28193767875068,0.19802477372949162,-0.7297587664141323,2884087104955208064,0.19802477372949162,-69.28193767875068,8
HD40503,2457122.4556626505,1,FoVP,-0.4625235701522552,0.6939956665740836,9,11,57121.95566265052,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.4019424300783,0.12312124752892958,-0.7297586238178732,2884087104955208064,0.12312124752892958,-69.4019424300783,9
HD40503,2457122.455714734,1,FoVP,-0.4625235701522552,0.6939956665740836,10,11,57121.955714733806,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.4605038628651,0.1336086744814976,-0.7297584812216139,2884087104955208064,0.1336086744814976,-69.4605038628651,10
HD40503,2457122.455766817,1,FoVP,-0.4625235701522552,0.6939956665740836,11,11,57121.95576681709,-26.50064849504728,-0.44620794228282173,0.8949293113110834,0.6939956665740836,-26.50064849504728,2016.0,-69.76642529535319,0.1819710733912722,-0.7297583386253548,2884087104955208064,0.1819710733912722,-69.76642529535319,11
HD40503,2457161.663118727,2,FoVP,1.641254784600992,-0.5848301749046371,1,12,57161.16311872704,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,57.50823452390134,0.5963887423670813,-0.6224144593373319,2884087104955208064,0.5963887423670813,57.50823452390134,1
HD40503,2457161.6631708103,2,FoVP,1.641254784600992,-0.5848301749046371,3,12,57161.16317081032,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.26001169961711,0.14628463289039817,-0.6224143167410726,2884087104955208064,0.14628463289039817,58.26001169961711,3
HD40503,2457161.6632228936,2,FoVP,1.641254784600992,-0.5848301749046371,4,12,57161.16322289361,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.037154002738,0.13741747565477577,-0.6224141741448135,2884087104955208064,0.13741747565477577,58.037154002738,4
HD40503,2457161.663274977,2,FoVP,1.641254784600992,-0.5848301749046371,5,12,57161.16327497689,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.184972698878475,0.12001647827211365,-0.6224140315485543,2884087104955208064,0.12001647827211365,58.184972698878475,5
HD40503,2457161.66332706,2,FoVP,1.641254784600992,-0.5848301749046371,6,12,57161.163327060174,94.03697226328985,0.9975188295756521,-0.07040017501413817,-0.5848301749046371,94.03697226328985,2016.0,58.28383613784545,0.14301973843229987,-0.6224138889522951,2884087104955208064,0.14301973843229987,58.28383613784545,6
